library_book_id,library_id,book_id,qty
1502,4,41070,38
1503,1,32814,23
1504,5,37434,36
1505,8,12873,37
1506,9,23961,27
1507,8,23877,36
1508,6,27426,26
1509,3,45549,43
1510,10,39433,31
1511,10,5855,4
1512,4,30271,28
1513,2,12578,7
1514,7,44380,18
1515,1,4520,9
1516,1,27674,26
1517,2,28563,40
1518,3,18265,39
1519,8,32939,39
1520,9,29248,27
1521,8,41098,41
1522,3,32106,23
1523,2,15374,25
1524,4,23640,21
1525,2,8174,20
1526,7,26904,10
1527,8,1459,13
1528,7,29435,3
1529,1,38609,41
1530,2,32833,41
1531,2,42146,18
1532,5,3873,19
1533,4,33724,39
1534,3,18212,44
1535,8,16605,27
1536,10,16580,12
1537,10,4742,6
1538,8,33808,10
1539,7,16431,10
1540,10,15655,30
1541,7,5402,12
1542,10,24605,43
1543,8,25406,30
1544,9,12478,4
1545,10,43352,8
1546,5,39637,41
1547,4,8134,23
1548,7,42357,8
1549,4,12856,15
1550,4,477,34
1551,8,13578,17
1552,7,35234,19
1553,7,29964,23
1554,3,19065,20
1555,1,15101,20
1556,7,32330,34
1557,10,6539,3
1558,4,21121,2
1559,3,1444,9
1560,2,33191,8
1561,4,17691,7
1562,1,4362,26
1563,10,43035,17
1564,9,38570,33
1565,10,31103,13
1566,9,24378,40
1567,1,39402,29
1568,10,27243,4
1569,5,14267,6
1570,2,5545,28
1571,4,42891,20
1572,1,5349,24
1573,4,34899,19
1574,6,11184,0
1575,4,6297,4
1576,9,31628,24
1577,6,32558,24
1578,3,7739,38
1579,3,43424,23
1580,6,32461,5
1581,6,9060,7
1582,4,25708,35
1583,8,30071,10
1584,6,1722,39
1585,10,10593,19
1586,3,31826,12
1587,5,38401,0
1588,4,37471,17
1589,10,21276,45
1590,2,29470,3
1591,4,45536,14
1592,1,37191,14
1593,6,16543,34
1594,10,16151,16
1595,6,40807,12
1596,3,43426,0
1597,7,25587,35
1598,9,10270,45
1599,8,32765,38
1600,7,40219,44
1601,1,18807,44
1602,9,21327,25
1603,2,21626,8
1604,5,20021,5
1605,4,12564,20
1606,5,11918,16
1607,9,33768,4
1608,3,19532,4
1609,8,28086,7
1610,8,31894,38
1611,2,11229,11
1612,3,30551,35
1613,7,4660,8
1614,9,23315,10
1615,5,43877,13
1616,5,17246,2
1617,5,12055,14
1618,5,29603,16
1619,2,14947,19
1620,6,18671,23
1621,6,13856,11
1622,5,27515,25
1623,3,16640,3
1624,3,28193,25
1625,4,5598,1
1626,6,24660,21
1627,2,36946,28
1628,8,7188,26
1629,6,18265,12
1630,8,28524,6
1631,2,26049,31
1632,6,41890,34
1633,1,28727,9
1634,10,17238,39
1635,1,5885,15
1636,1,8510,28
1637,4,6482,35
1638,1,10996,2
1639,5,2715,39
1640,2,3599,13
1641,4,42589,42
1642,3,38990,29
1643,9,30055,3
1644,4,21874,43
1645,10,30913,37
1646,8,24472,22
1647,8,23706,21
1648,1,27167,22
1649,9,11317,16
1650,7,15101,2
1651,10,17022,22
1652,8,40010,5
1653,4,35244,16
1654,6,39795,24
1655,6,1571,34
1656,4,27507,6
1657,1,5985,27
1658,9,11862,44
1659,9,6159,10
1660,9,19914,2
1661,2,30978,20
1662,5,44188,8
1663,9,39774,9
1664,7,30622,14
1665,9,14312,14
1666,9,15073,11
1667,7,10879,27
1668,10,13440,3
1669,3,23217,27
1670,9,37390,42
1671,7,21538,41
1672,10,41231,43
1673,6,38123,43
1674,10,18861,2
1675,5,34050,8
1676,3,10965,11
1677,5,30264,6
1678,7,22633,9
1679,3,13872,16
1680,9,20250,14
1681,6,29058,11
1682,8,2528,45
1683,4,23717,29
1684,3,2309,2
1685,2,36266,30
1686,10,494,5
1687,5,10808,44
1688,8,5015,33
1689,10,37134,26
1690,7,27601,10
1691,3,3695,7
1692,9,1984,28
1693,9,13720,26
1694,3,33559,13
1695,4,38924,38
1696,3,1877,35
1697,10,39359,36
1698,3,5055,13
1699,7,9125,15
1700,8,39046,21
1701,8,12078,45
1702,5,27783,25
1703,7,4043,42
1704,4,41459,34
1705,10,38677,25
1706,5,13617,30
1707,1,26768,15
1708,5,7845,34
1709,5,15904,45
1710,8,6858,26
1711,6,30941,32
1712,3,35450,25
1713,7,39733,33
1714,9,8501,4
1715,10,26581,22
1716,6,13603,4
1717,5,24873,14
1718,10,43930,43
1719,6,26384,27
1720,1,23700,41
1721,9,37426,6
1722,4,30394,7
1723,3,29085,31
1724,5,32880,45
1725,3,24178,41
1726,8,32915,29
1727,7,24028,6
1728,8,8062,13
1729,2,3303,43
1730,1,6462,27
1731,9,40156,22
1732,6,25516,33
1733,8,10880,10
1734,6,1633,15
1735,8,11251,22
1736,1,33489,11
1737,10,15075,2
1738,8,22741,5
1739,5,12466,17
1740,3,28819,41
1741,1,8716,44
1742,4,68,28
1743,1,15817,36
1744,2,17005,33
1745,4,3574,18
1746,9,6671,6
1747,6,31154,39
1748,2,19801,33
1749,7,16893,34
1750,6,7752,38
1751,10,25663,5
1752,6,35288,10
1753,3,24898,31
1754,5,27691,43
1755,7,20749,42
1756,5,23940,21
1757,6,31299,3
1758,3,13033,11
1759,4,14691,25
1760,7,36853,11
1761,2,6572,36
1762,9,33565,42
1763,2,7061,40
1764,9,13069,1
1765,7,6230,8
1766,2,27783,3
1767,1,5160,15
1768,10,19675,19
1769,9,35350,22
1770,6,33030,15
1771,3,21116,15
1772,1,43669,41
1773,3,26592,16
1774,2,44022,21
1775,8,29514,28
1776,5,43603,39
1777,3,37349,7
1778,8,25701,19
1779,4,2136,3
1780,10,25406,22
1781,7,38264,34
1782,8,11901,40
1783,2,16102,42
1784,8,10990,30
1785,10,38414,27
1786,6,44158,34
1787,5,22195,13
1788,6,23297,5
1789,2,11684,27
1790,8,43268,26
1791,3,19859,32
1792,10,23202,19
1793,9,21031,1
1794,6,25563,14
1795,9,3788,39
1796,2,43394,29
1797,7,26146,15
1798,10,14570,39
1799,9,23023,32
1800,7,4906,1
1801,9,18833,28
1802,5,32039,31
1803,9,28687,9
1804,9,42589,40
1805,9,28639,41
1806,10,40620,37
1807,9,36475,43
1808,4,30587,11
1809,2,15667,39
1810,2,18799,21
1811,10,4991,14
1812,2,27485,4
1813,2,38503,7
1814,2,16114,42
1815,8,32181,17
1816,8,14688,39
1817,5,29565,30
1818,6,35413,36
1819,9,32414,29
1820,10,38700,1
1821,8,667,9
1822,6,3733,17
1823,10,1337,34
1824,6,8417,14
1825,1,13258,34
1826,7,1337,3
1827,5,10969,33
1828,5,27577,16
1829,2,14841,18
1830,7,5509,38
1831,5,19916,7
1832,2,33197,32
1833,6,9515,5
1834,9,26012,6
1835,1,23785,28
1836,1,25814,38
1837,8,13237,43
1838,6,4723,2
1839,6,13729,38
1840,4,14064,43
1841,10,1856,33
1842,1,18525,11
1843,9,40421,43
1844,5,2095,38
1845,5,29358,41
1846,9,2025,32
1847,4,14248,18
1848,9,5816,35
1849,5,4824,39
1850,1,16857,14
1851,9,10574,27
1852,6,45455,6
1853,2,5635,38
1854,10,11463,17
1855,4,1226,19
1856,6,14865,40
1857,3,20868,25
1858,10,39774,1
1859,8,3853,7
1860,8,35234,9
1861,4,9203,22
1862,1,16186,17
1863,5,18062,37
1864,6,26212,2
1865,6,44685,0
1866,3,33198,32
1867,5,24335,43
1868,7,12447,15
1869,10,30476,45
1870,2,29971,43
1871,2,37027,14
1872,10,37262,45
1873,8,40833,33
1874,9,17643,17
1875,6,264,13
1876,9,27550,27
1877,5,6660,25
1878,10,35907,38
1879,9,9912,32
1880,7,37698,4
1881,9,33550,23
1882,7,6332,24
1883,4,8529,4
1884,9,41537,20
1885,4,27167,22
1886,6,33313,19
1887,4,27054,27
1888,4,21484,14
1889,4,355,32
1890,3,15746,35
1891,9,43926,37
1892,8,7914,35
1893,2,41092,3
1894,9,26130,12
1895,3,19911,4
1896,5,42993,15
1897,6,10920,12
1898,8,19386,7
1899,1,23710,14
1900,6,38414,37
1901,1,16292,37
1902,7,2595,13
1903,3,17228,8
1904,2,17125,22
1905,3,32498,8
1906,10,39382,27
1907,8,4666,10
1908,3,35825,23
1909,4,19512,7
1910,1,35760,13
1911,4,5530,18
1912,4,33139,36
1913,9,43061,28
1914,4,43129,0
1915,5,41304,10
1916,1,31823,1
1917,4,43132,25
1918,2,41952,13
1919,6,22338,5
1920,4,30336,43
1921,4,32078,25
1922,10,19483,4
1923,2,22945,39
1924,7,16630,36
1925,5,16313,41
1926,2,39872,11
1927,7,565,35
1928,8,30348,24
1929,4,33559,8
1930,8,37054,17
1931,8,43915,20
1932,1,34154,33
1933,3,24880,23
1934,4,2443,12
1935,3,26835,28
1936,10,6858,2
1937,7,42359,25
1938,6,38787,38
1939,9,14648,18
1940,1,28567,39
1941,10,21320,13
1942,7,4696,11
1943,7,3509,17
1944,8,1462,25
1945,2,37189,34
1946,2,7972,37
1947,3,1555,25
1948,4,19844,2
1949,10,34596,35
1950,9,14088,10
1951,9,9141,29
1952,2,29312,2
1953,9,15437,19
1954,1,8768,13
1955,2,10023,33
1956,2,42883,10
1957,2,5327,2
1958,1,18039,37
1959,6,42869,20
1960,8,27737,27
1961,8,16342,22
1962,1,35415,42
1963,4,1982,2
1964,7,34816,3
1965,6,34530,9
1966,4,403,36
1967,9,9713,24
1968,1,7996,44
1969,4,19903,39
1970,5,22774,36
1971,8,7606,28
1972,5,24100,13
1973,4,38153,42
1974,10,26097,32
1975,2,22302,43
1976,7,24626,21
1977,7,42688,14
1978,9,10612,18
1979,1,42953,9
1980,9,10269,31
1981,9,28716,1
1982,5,1947,29
1983,10,30293,12
1984,4,29257,20
1985,3,41371,23
1986,4,29161,17
1987,4,28395,21
1988,7,11917,28
1989,7,15862,34
1990,5,25740,5
1991,7,25866,11
1992,1,45195,42
1993,5,13206,20
1994,8,3258,15
1995,10,17861,19
1996,2,1771,31
1997,5,33547,37
1998,8,40054,8
1999,10,37530,34
2000,9,38640,1
2001,6,28028,0
2002,3,24562,11
2003,2,7572,3
2004,6,7599,10
2005,5,36159,37
2006,5,8174,42
2007,1,30361,19
2008,2,38429,26
2009,6,8927,1
2010,1,44471,12
2011,1,7050,28
2012,7,40159,6
2013,7,28093,32
2014,10,15862,39
2015,4,6862,10
2016,10,22871,28
2017,6,18431,24
2018,7,43819,14
2019,1,16886,22
2020,4,7348,16
2021,6,39934,7
2022,1,44436,26
2023,4,16390,38
2024,4,6273,36
2025,5,33295,19
2026,7,2281,10
2027,9,42377,24
2028,9,23426,33
2029,5,30673,42
2030,7,43106,37
2031,1,11464,37
2032,9,40989,6
2033,5,45325,2
2034,9,38536,19
2035,5,35120,43
2036,3,19062,22
2037,10,22875,31
2038,9,2718,4
2039,4,37734,22
2040,10,41126,22
2041,6,5915,28
2042,4,36162,29
2043,4,51,3
2044,10,45617,3
2045,10,16601,1
2046,7,1362,22
2047,9,9418,29
2048,5,27566,28
2049,9,44046,39
2050,7,43491,2
2051,6,17204,35
2052,10,16430,31
2053,4,16141,31
2054,5,18638,45
2055,3,17610,43
2056,8,1301,5
2057,1,11279,29
2058,3,14281,30
2059,8,37023,4
2060,6,17609,8
2061,5,41097,34
2062,1,19148,32
2063,4,6155,18
2064,1,7749,9
2065,3,28716,20
2066,1,31878,40
2067,7,17364,32
2068,5,11106,19
2069,4,36530,14
2070,5,3587,21
2071,3,18019,25
2072,2,32413,28
2073,6,19403,28
2074,4,21823,13
2075,4,28926,33
2076,2,1566,6
2077,10,33513,33
2078,8,456,19
2079,9,25033,5
2080,4,43074,41
2081,7,14473,5
2082,1,19671,41
2083,7,245,18
2084,8,17850,27
2085,4,12458,7
2086,4,43087,34
2087,10,7454,44
2088,8,8875,3
2089,9,17323,6
2090,8,15047,35
2091,3,10503,10
2092,4,32439,0
2093,2,12035,9
2094,2,40139,38
2095,2,2051,44
2096,8,32769,2
2097,8,32929,0
2098,10,7304,27
2099,9,31851,20
2100,2,8013,45
2101,2,32446,38
2102,7,8988,19
2103,2,247,9
2104,10,4799,43
2105,6,22448,19
2106,1,39582,18
2107,6,19847,8
2108,4,39403,3
2109,10,30384,5
2110,3,4200,18
2111,2,19347,40
2112,3,24028,4
2113,9,30001,35
2114,10,89,23
2115,2,8044,38
2116,6,829,41
2117,4,20025,7
2118,3,12856,7
2119,3,42036,40
2120,9,15725,9
2121,1,6615,36
2122,10,2057,1
2123,4,29519,0
2124,1,11665,25
2125,9,41648,3
2126,5,7375,1
2127,1,16544,35
2128,5,17328,14
2129,2,2834,3
2130,8,10884,23
2131,10,15195,25
2132,7,13583,1
2133,4,23219,38
2134,4,23849,18
2135,5,6872,42
2136,6,31244,29
2137,6,38476,14
2138,10,7536,20
2139,9,3084,0
2140,5,31235,13
2141,8,38068,11
2142,10,28028,16
2143,3,38562,27
2144,9,24213,19
2145,1,19056,21
2146,8,16888,4
2147,3,9345,39
2148,5,43993,39
2149,9,17976,18
2150,7,5671,7
2151,2,13228,24
2152,7,21621,6
2153,4,43371,22
2154,1,11751,27
2155,8,17601,25
2156,1,27999,38
2157,1,33836,18
2158,4,25816,8
2159,10,25373,15
2160,2,38648,4
2161,1,38069,7
2162,1,41602,7
2163,4,12936,9
2164,2,36198,41
2165,8,15098,7
2166,10,39363,18
2167,1,18837,12
2168,9,14886,20
2169,8,25083,18
2170,9,26415,18
2171,10,25101,19
2172,7,13238,33
2173,6,10566,38
2174,5,40922,10
2175,8,7590,14
2176,7,41258,32
2177,10,27066,22
2178,7,30228,34
2179,8,8214,12
2180,3,980,43
2181,4,4135,36
2182,7,13891,43
2183,10,7445,38
2184,3,14029,27
2185,2,23963,34
2186,9,9585,34
2187,4,106,33
2188,3,35848,39
2189,9,4916,17
2190,3,31476,26
2191,9,44735,30
2192,9,6418,35
2193,7,43017,5
2194,3,33922,13
2195,9,42435,20
2196,10,29597,18
2197,10,12822,13
2198,6,11089,24
2199,6,37684,17
2200,3,10713,15
2201,10,135,22
2202,9,43084,26
2203,9,6670,23
2204,5,28251,31
2205,5,2336,36
2206,9,3656,42
2207,6,31087,28
2208,5,18353,44
2209,7,44439,6
2210,3,11022,32
2211,10,11690,19
2212,9,39926,0
2213,4,36424,10
2214,9,11635,33
2215,8,28012,44
2216,3,28471,29
2217,8,39505,26
2218,2,5214,5
2219,2,37405,32
2220,2,14812,35
2221,5,1226,30
2222,1,36072,11
2223,8,7585,30
2224,10,27399,22
2225,1,22366,34
2226,6,1365,22
2227,3,32295,10
2228,4,25454,36
2229,5,15836,17
2230,3,22478,12
2231,3,37952,38
2232,3,1381,9
2233,1,19894,14
2234,7,16532,29
2235,3,31814,36
2236,7,4951,0
2237,4,29489,12
2238,1,33292,9
2239,10,3657,15
2240,2,10519,41
2241,2,8677,22
2242,8,6611,20
2243,6,33616,41
2244,1,12564,33
2245,4,29579,12
2246,5,28488,44
2247,2,15611,40
2248,1,23220,13
2249,8,22618,3
2250,6,33279,38
2251,9,14698,17
2252,4,18561,30
2253,10,7515,1
2254,5,36425,43
2255,3,42001,31
2256,9,1526,43
2257,1,38515,27
2258,7,22325,9
2259,10,19908,32
2260,5,10943,2
2261,9,43895,25
2262,3,12937,17
2263,5,11313,31
2264,10,25244,2
2265,4,41378,25
2266,2,22868,28
2267,7,13724,16
2268,6,37979,40
2269,6,24119,44
2270,7,2077,39
2271,7,40891,24
2272,4,26670,10
2273,3,23975,23
2274,5,36262,27
2275,8,1425,12
2276,6,24476,18
2277,6,10324,30
2278,7,33554,10
2279,10,36641,15
2280,6,31740,22
2281,5,21330,4
2282,2,23061,8
2283,5,29435,5
2284,9,14748,42
2285,10,8713,44
2286,10,6562,10
2287,9,142,14
2288,1,7737,4
2289,5,21969,23
2290,5,39836,42
2291,1,18335,37
2292,2,26146,25
2293,5,16634,43
2294,1,29624,23
2295,2,16966,32
2296,7,36958,29
2297,6,24330,6
2298,5,17546,26
2299,8,32915,40
2300,8,10613,10
2301,6,38049,40
2302,8,16347,10
2303,2,3447,27
2304,5,13398,27
2305,4,28694,38
2306,10,37380,18
2307,2,253,34
2308,10,44215,15
2309,5,44972,43
2310,9,42514,44
2311,9,21735,45
2312,4,14705,36
2313,3,44086,37
2314,1,35908,21
2315,10,15273,7
2316,3,3848,22
2317,3,160,11
2318,1,18035,8
2319,9,45207,32
2320,7,15824,13
2321,4,22562,35
2322,6,40894,21
2323,1,37036,24
2324,3,17582,39
2325,8,17722,25
2326,2,11584,4
2327,8,3836,29
2328,2,30965,38
2329,5,38211,44
2330,1,22201,6
2331,9,41977,15
2332,7,21426,39
2333,8,15796,21
2334,7,6668,7
2335,9,481,15
2336,2,45440,27
2337,1,12288,22
2338,1,30635,13
2339,4,28316,14
2340,10,43313,38
2341,2,5240,38
2342,6,33513,40
2343,9,3509,20
2344,8,31313,1
2345,10,2821,30
2346,3,493,38
2347,6,9550,38
2348,5,28631,3
2349,10,41081,13
2350,6,42211,24
2351,10,7160,35
2352,1,40286,4
2353,10,5835,3
2354,4,17878,41
2355,5,31160,38
2356,3,14490,30
2357,9,6298,6
2358,4,22820,37
2359,8,30300,3
2360,4,23576,10
2361,5,40051,28
2362,4,8359,30
2363,6,35218,43
2364,10,11372,0
2365,1,7360,30
2366,3,9386,44
2367,5,27847,39
2368,1,16532,41
2369,2,22554,31
2370,7,18260,25
2371,2,22350,20
2372,2,1645,12
2373,3,10912,1
2374,4,35254,15
2375,5,37564,13
2376,1,31420,25
2377,3,7896,20
2378,5,3152,28
2379,10,14666,36
2380,4,3008,34
2381,5,26298,44
2382,3,32590,10
2383,5,27763,36
2384,9,34783,29
2385,7,14014,40
2386,2,39201,45
2387,7,32137,17
2388,2,19823,40
2389,3,16710,40
2390,7,28562,27
2391,1,1510,41
2392,2,11136,17
2393,10,5700,25
2394,9,11157,17
2395,8,36489,44
2396,10,1373,1
2397,4,12847,16
2398,7,29285,15
2399,10,2057,11
2400,8,2329,1
2401,10,23377,21
2402,2,213,36
2403,9,22286,42
2404,5,36956,8
2405,4,35056,22
2406,5,31235,42
2407,9,20381,44
2408,10,2218,19
2409,10,45343,25
2410,9,13155,20
2411,7,3302,45
2412,1,35332,7
2413,9,14456,43
2414,8,23056,34
2415,1,15900,44
2416,2,7663,22
2417,6,26697,0
2418,4,32419,34
2419,10,6545,22
2420,10,13722,5
2421,6,35120,12
2422,3,15174,10
2423,8,17461,30
2424,1,36086,31
2425,1,835,17
2426,7,26482,11
2427,8,13257,36
2428,1,7926,43
2429,4,26579,14
2430,4,15445,10
2431,4,17983,9
2432,3,669,18
2433,10,36340,41
2434,2,41786,40
2435,8,40877,38
2436,10,33451,27
2437,9,6659,40
2438,4,14663,32
2439,2,23945,44
2440,8,16681,6
2441,7,26093,33
2442,1,40922,42
2443,3,31305,14
2444,9,25965,15
2445,4,41919,24
2446,1,10566,10
2447,10,9704,24
2448,5,32941,44
2449,4,33491,11
2450,10,44543,9
2451,6,8598,8
2452,7,39571,32
2453,6,5696,1
2454,9,4106,42
2455,9,31089,45
2456,5,2696,11
2457,3,37328,30
2458,5,29091,45
2459,5,8582,41
2460,1,41824,2
2461,1,13653,29
2462,10,17265,40
2463,3,2409,1
2464,2,827,27
2465,7,41085,32
2466,9,23392,9
2467,4,17118,44
2468,1,43106,0
2469,2,42988,39
2470,7,22602,13
2471,9,13155,14
2472,3,44879,41
2473,3,28735,14
2474,7,7321,18
2475,6,6545,0
2476,8,25153,26
2477,4,5217,35
2478,10,8255,18
2479,4,9791,30
2480,4,7053,29
2481,6,43440,44
2482,4,13320,28
2483,8,27578,44
2484,10,14705,21
2485,10,20051,44
2486,5,7341,23
2487,8,20942,10
2488,10,23922,21
2489,1,27304,11
2490,6,4273,39
2491,2,34426,18
2492,4,23421,38
2493,4,28344,44
2494,7,13541,45
2495,3,12771,20
2496,7,28211,37
2497,5,34444,41
2498,1,35349,38
2499,3,16374,28
2500,7,37670,30
2501,6,902,43
2502,1,8628,13
2503,10,4666,33
2504,2,24939,39
2505,3,25457,25
2506,10,25711,35
2507,9,33133,43
2508,2,12859,1
2509,1,43673,43
2510,4,39311,45
2511,6,16888,12
2512,7,12938,27
2513,3,4451,27
2514,2,2820,44
2515,5,22398,15
2516,3,28859,2
2517,3,33157,2
2518,6,34385,9
2519,1,43063,45
2520,9,1509,34
2521,3,43110,31
2522,9,3231,35
2523,3,37119,36
2524,1,25725,34
2525,1,31623,12
2526,3,22128,11
2527,1,3687,10
2528,8,42323,1
2529,4,11919,10
2530,8,44734,45
2531,7,5209,32
2532,10,2289,3
2533,5,8552,19
2534,2,2372,45
2535,3,29529,20
2536,2,24472,20
2537,4,22195,22
2538,5,13664,33
2539,1,19155,26
2540,6,6976,7
2541,2,2508,23
2542,2,2255,43
2543,4,16813,25
2544,5,19913,34
2545,5,27039,37
2546,3,8137,25
2547,9,26996,13
2548,6,42140,7
2549,1,11762,7
2550,10,30971,24
2551,4,31350,3
2552,8,17341,26
2553,8,28910,2
2554,3,16435,3
2555,9,13831,34
2556,8,19428,39
2557,2,13743,14
2558,5,32849,37
2559,2,32509,10
2560,1,42308,40
2561,5,16059,36
2562,6,17687,10
2563,3,20235,13
2564,3,26189,28
2565,8,24192,4
2566,1,38830,15
2567,3,12817,8
2568,5,16243,42
2569,4,17510,28
2570,1,8153,32
2571,2,18160,25
2572,10,11333,6
2573,3,14868,42
2574,7,11372,41
2575,10,34570,22
2576,8,33344,12
2577,6,10806,31
2578,1,42589,23
2579,10,30635,23
2580,10,43821,29
2581,2,1936,10
2582,6,17863,10
2583,4,40388,19
2584,6,23763,14
2585,3,30165,15
2586,10,44898,12
2587,1,37630,28
2588,2,2696,32
2589,2,27038,17
2590,2,28026,8
2591,9,40694,2
2592,2,1305,38
2593,7,1226,26
2594,10,32422,18
2595,3,13509,4
2596,4,29534,19
2597,1,37058,4
2598,5,44649,21
2599,7,32386,22
2600,5,14265,44
2601,9,700,10
2602,4,39806,29
2603,4,15796,16
2604,6,21188,44
2605,9,700,42
2606,10,25401,41
2607,9,5545,35
2608,5,23226,10
2609,7,25510,2
2610,4,14007,36
2611,9,40174,34
2612,8,23811,41
2613,2,41232,36
2614,1,1014,8
2615,1,13968,21
2616,6,28979,22
2617,7,3826,8
2618,5,19370,42
2619,8,16803,35
2620,7,8532,4
2621,3,6311,35
2622,5,20517,35
2623,10,6419,20
2624,6,15806,10
2625,6,23576,1
2626,6,3056,44
2627,9,11684,36
2628,5,5880,40
2629,2,30651,45
2630,4,32438,43
2631,6,22036,35
2632,3,17697,20
2633,10,42002,11
2634,1,28568,14
2635,3,32843,3
2636,6,21723,7
2637,4,41232,36
2638,4,12468,13
2639,1,30966,23
2640,5,17412,8
2641,1,21717,16
2642,8,13575,40
2643,1,5215,27
2644,2,9118,28
2645,3,10079,31
2646,9,157,43
2647,6,21838,40
2648,9,9863,35
2649,1,37420,10
2650,9,13521,20
2651,7,23932,10
2652,9,1877,33
2653,9,21199,12
2654,9,31030,42
2655,3,41706,15
2656,5,15049,40
2657,9,23202,3
2658,5,663,7
2659,1,35450,8
2660,1,30666,24
2661,1,35927,31
2662,6,16304,14
2663,5,12,35
2664,7,74,1
2665,5,15295,3
2666,6,6245,23
2667,5,17208,32
2668,8,20962,10
2669,7,31466,40
2670,9,5893,2
2671,10,43895,13
2672,3,5359,6
2673,10,28428,16
2674,3,3008,30
2675,7,14996,29
2676,1,35827,23
2677,4,37481,13
2678,2,21996,44
2679,5,44217,31
2680,6,9904,6
2681,10,22472,37
2682,8,26055,5
2683,1,4820,25
2684,9,37766,24
2685,7,2725,23
2686,7,12496,30
2687,6,6335,14
2688,4,31910,27
2689,7,40763,16
2690,7,7102,18
2691,9,1558,36
2692,5,26587,10
2693,4,14666,8
2694,9,43268,23
2695,8,32338,13
2696,7,21931,44
2697,5,33936,15
2698,8,13028,31
2699,7,21746,1
2700,10,5550,29
2701,10,25041,24
2702,6,8296,9
2703,5,44450,7
2704,2,23506,12
2705,6,2204,15
2706,1,34473,26
2707,3,249,45
2708,3,17133,3
2709,3,33449,44
2710,6,14235,10
2711,3,14279,27
2712,4,6505,17
2713,10,11907,20
2714,9,40360,8
2715,1,24215,14
2716,7,41661,4
2717,6,33808,15
2718,9,13853,16
2719,4,17468,17
2720,9,14712,30
2721,10,8818,32
2722,2,22538,27
2723,7,17238,42
2724,4,18840,37
2725,6,28250,15
2726,9,28056,4
2727,1,43620,37
2728,9,10988,12
2729,2,4264,7
2730,1,17707,5
2731,1,454,34
2732,7,36004,40
2733,6,33457,29
2734,5,20126,35
2735,5,13654,24
2736,4,16199,10
2737,2,45431,33
2738,10,3870,24
2739,9,6896,4
2740,2,43682,44
2741,8,40184,44
2742,7,32398,18
2743,3,31795,1
2744,5,23516,24
2745,1,32977,15
2746,2,29487,15
2747,8,32977,12
2748,8,2581,43
2749,3,29965,0
2750,5,13155,26
2751,8,32994,11
2752,8,11157,35
2753,6,25401,30
2754,3,19398,35
2755,3,13980,32
2756,4,11734,44
2757,6,8859,44
2758,5,10985,10
2759,3,15977,1
2760,1,12017,11
2761,10,2560,40
2762,1,1540,37
2763,8,28902,5
2764,4,19634,27
2765,6,14064,33
2766,10,12203,14
2767,3,7714,0
2768,5,6176,20
2769,2,24296,23
2770,6,19673,22
2771,5,3047,12
