author_id,author_name
1231,Charles S. Anderson Design Company
1232,Charles Scribner Jr.
1233,Charles Segal
1234,Charles Seife
1235,Charles Simic
1236,Charles Stross
1237,Charles Tandy
1238,Charles Tang
1239,Charles Taylor
1240,Charles Todd
1241,Charles Tomlinson
1242,Charles Vess
1243,Charles W. Sydnor Jr.
1244,Charles Wheelan
1245,Charles Willeford
1246,Charles de Lint
1247,Charley Boorman
1248,Charlie Adlard
1249,Charlie Conrad
1250,Charlie Huston
1251,Charlie O'Neill
1252,Charlotte Brontë
1253,Charlotte Fiell
1254,Charlotte Hughes
1255,Charlotte Lyons
1256,Charlotte Mitchell
1257,Charlotte Perkins Gilman
1258,Charlton Heston
1259,Chase Hensel
1260,Cheri Huber
1261,Cherry Jones
1262,Cheryl A. Wall
1263,Cheryl Carlson
1264,Cheryl Henson
1265,Cheryl St. John
1266,Cheryl Walker
1267,Chester Gould
1268,Chester Himes
1269,Chet Green
1270,Chie Shinohara
1271,Chieri Uegaki
1272,Chiho Saito
1273,Chimamanda Ngozi Adichie
1274,China Miéville
1275,Chinua Achebe
1276,Chip Kidd
1277,Chris          Jones
1278,Chris     Turner
1279,Chris    Green
1280,Chris   Scott
1281,Chris   Smith
1282,Chris  Williams
1283,Chris Abani
1284,Chris Adrian
1285,Chris Anderson
1286,Chris Andrews
1287,Chris Archer
1288,Chris Bachalo
1289,Chris Brunner
1290,Chris Chester
1291,Chris Claremont
1292,Chris Emlyn-Jones
1293,Chris Fabry
1294,Chris Gardner
1295,Chris Garratt
1296,Chris Gray
1297,Chris Horrocks
1298,Chris Ingham
1299,Chris Kubica
1300,Chris L. Demarest
1301,Chris Malta
1302,Chris Manby
1303,Chris McCubbin
1304,Chris Miller
1305,Chris Mooney
1306,Chris Noth
1307,Chris Offutt
1308,Chris Pierson
1309,Chris Pitzer
1310,Chris Pratley
1311,Chris Prentiss
1312,Chris R. Dickman
1313,Chris Raschka
1314,Chris Riddell
1315,Chris Rowthorn
1316,Chris Ryall
1317,Chris Sabatino
1318,Chris Seay
1319,Chris Sheban
1320,Chris Tait
1321,Chris Terry
1322,Chris Trevas
1323,Chris Van Allsburg
1324,Chris Van Dusen
1325,Chris Ware
1326,Chris Weston
1327,Chris Wooding
1328,Chris Wright
1329,Chris Wrigley
1330,Chrissie Zullo
1331,Christa Jansohn
1332,Christa Seibicke
1333,Christian Birmingham
1334,Christian Bonacic
1335,Christian Dalla Vecchia
1336,Christiane Northrup
1337,Christie Ridgway
1338,Christina Dodd
1339,Christina F. York
1340,Christina Grof
1341,Christina Schwarz
1342,Christina Scull
1343,Christina Wyss Eriksson
1344,Christine Feehan
1345,Christine Filipak
1346,Christine Rimmer
1347,Christophe Claro
1348,Christopher   Black
1349,Christopher   Clark
1350,Christopher   Duncan
1351,Christopher   Green
1352,Christopher  Lee
1353,Christopher  Rice
1354,Christopher Andersen
1355,Christopher Barzak
1356,Christopher Biffle
1357,Christopher Bigsby
1358,Christopher Bram
1359,Christopher Buckley
1360,Christopher Caswell
1361,Christopher Cerf
1362,Christopher Cokinos
1363,Christopher Collier
1364,Christopher Corr
1365,Christopher Denise
1366,Christopher E.G. Benfey
1367,Christopher Flavin
1368,Christopher Fowler
1369,Christopher Gill
1370,Christopher Golden
1371,Christopher H. Bing
1372,Christopher Hirsheimer
1373,Christopher Hitchens
1374,Christopher Hurt
1375,Christopher Isherwood
1376,Christopher J. Phoenix
1377,Christopher Janaway
1378,Christopher Krovatin
1379,Christopher Lane
1380,Christopher M. Andrew
1381,Christopher Marlowe
1382,Christopher Maurer
1383,Christopher Mitten
1384,Christopher Moore
1385,Christopher Partridge
1386,Christopher Pike
1387,Christopher Pinney
1388,Christopher Prendergast
1389,Christopher Priest
1390,Christopher R. Howard
1391,Christopher Reich
1392,Christopher Ricks
1393,Christopher Schmitt
1394,Christopher Stasheff
1395,Christopher Timothy
1396,Christopher Tolkien
1397,Christopher Wynne
1398,Christropher Janaway
1399,Christy Cheung
1400,Chuck Horner
1401,Chuck Hustmyre
1402,Chuck Klosterman
1403,Chuck Miller
1404,Chuck Palahniuk
1405,Chuck Williams
1406,Ciaran Hinds
1407,Cindy Crawford
1408,Cindy Pearlman
1409,Ciruelo Cabral
1410,Claire Bartlett
1411,Claire Brennan
1412,Claire Danes
1413,Claire Freches-Thory
1414,Claire Lamont
1415,Claire McEachern
1416,Claire McNab
1417,Claire Messud
1418,Clara Winston
1419,Clare Cavanagh
1420,Clare Dowling
1421,Clare Naylor
1422,Clare Sieffert
1423,Clarence H. Miller
1424,Clarence I. Kado
1425,Clark Howard
1426,Claude Andrew Clegg III
1427,Claude Julien Rawson
1428,Claude Seban
1429,Claudia Bishop
1430,Claudia Carroll
1431,Claudia Conde
1432,Claudia Feldmann
1433,Claudia L. Johnson
1434,Claudia Rueda
1435,Claudio Castellini
1436,Clayborne Carson
1437,Clayton Eshleman
1438,Clayton M. Christensen
1439,Clemence Housman
1440,Clement C. Moore
1441,Clement Greenberg
1442,Clement Hurd
1443,Cliff Rathburn
1444,Clifford D. Simak
1445,Clifford E. Landers
1446,CliffsNotes
1447,Clifton Fadiman
1448,Clint Willis
1449,Clive Barker
1450,Clive Cussler
1451,Clive Sinclair
1452,Clyde S. Kilby
1453,Cody Goodfellow
1454,Coe Booth
1455,Cole Porter
1456,Colette Caddle
1457,Colin      Wells
1458,Colin  Wells
1459,Colin Brake
1460,Colin Burrow
1461,Colin Dayan
1462,Colin Duriez
1463,Colin Greenland
1464,Colin McGinn
1465,Colin Smith
1466,Colin Wiggins
1467,Colin Wilson
1468,Colleen Doran
1469,Colleen McCullough
1470,Colleen Sexton
1471,Collin Deckerman
1472,Colm Meaney
1473,Colm Tóibín
1474,Colson Whitehead
1475,Colum McCann
1476,Commander X
1477,Confucius
1478,Connie Hirsch
1479,Connie Mason
1480,Connie Willis
1481,Conor           Cruise O'Brien
1482,Conor McPherson
1483,Constance Ash
1484,Constance Garnett
1485,Constance O'Banyon
1486,Cook's Illustrated Magazine
1487,Cordwainer Smith
1488,Corinna Milborn
1489,Corinne Hofmann
1490,Cormac McCarthy
1491,Cornel West
1492,Cornelia Funke
1493,Cornelia Maude Spelman
1494,Cornelius Agrippa
1495,Cornell Woolrich
1496,Cortney Skinner
1497,Cory Doctorow
1498,Courtney E. Martin
1499,Craig  Johnson
1500,Craig Dirgo
1501,Craig Hamilton
1502,Craig Keller
1503,Craig L. Johnson
1504,Craig Raine
1505,Craig Scharlin
1506,Craig Thompson
1507,Cris Dornaus
1508,Crissy Trask
1509,Cristina García
1510,Crystal Lacey Winslow
1511,Csilla Kleinheincz
1512,Curt Meyer-Clason
1513,Curtis Arnold
1514,Curtis Saxton
1515,Curtis Sittenfeld
1516,Cyd Moore
1517,Cynthia Brantley Johnson
1518,Cynthia Chin-Lee
1519,Cynthia Griffin Wolff
1520,Cynthia Harrod-Eagles
1521,Cynthia J. Arnson
1522,Cynthia Ozick
1523,Cynthia Palmer
1524,Cynthia Rylant
1525,Cynthia Voigt
1526,Cynthia W. Shelmerdine
1527,Cynthia Ward
1528,Cyril Luckham
1529,Czesław Miłosz
1530,Călin-Andrei Mihăilescu
1531,D'Israeli
1532,D. Medina Lasansky
1533,D. Rajagopal
1534,D. Streamer
1535,D. Thin
1536,D.B. Wyndham-Lewis
1537,D.C. Lau
1538,D.C. Talk
1539,D.C.H. Rieu
1540,D.H. Lawrence
1541,D.J. Enright
1542,D.J. Taylor
1543,D.J. Trindle
1544,D.K. Publishing
1545,D.S. Carne-Ross
1546,D.S. Hutchinson
1547,D.T. Max
1548,D.W. Buffa
1549,D.W. Meinig
1550,D.W. Moffett
1551,D.W. Robertson Jr.
1552,Daerick Gröss
1553,Dahlia Armon
1554,Dai Sijie
1555,Daidōji Yūzan
1556,Daigo Shinma
1557,Daisy Cubias
1558,Daisy Meadows
1559,Dalai Lama XIV
1560,Dale Brown
1561,Dale Carnegie
1562,Dale Peck
1563,Dale Peterson
1564,Dallas Willard
1565,Dalya Bilu
1566,Damian Couceiro
1567,Damion Hunter
1568,Damon Knight
1569,Damon Runyon
1570,Dan           Green
1571,Dan Andreasen
1572,Dan B. Allender
1573,Dan Birlew
1574,Dan Brown
1575,Dan Glover
1576,Dan H. Laurence
1577,Dan Harrington
1578,Dan Hitt
1579,Dan Jackson
1580,Dan Jolley
1581,Dan Jurgens
1582,Dan L. Longo
1583,Dan Millman
1584,Dan Nadel
1585,Dan Parsons
1586,Dan Savage
1587,Dan Simmons
1588,Dan Slott
1589,Dan Welch
1590,Dana Cameron
1591,Dana Gallagher
1592,Dana Regan
1593,Dani Cavallaro
1594,Dani Filth
1595,Daniel  Wallace
1596,Daniel Abdal-Hayy Moore
1597,Daniel Abraham
1598,Daniel Axelrod
1599,Daniel B. Wallace
1600,Daniel C. Dennett
1601,Daniel C. Snell
1602,Daniel Clowes
1603,Daniel Curley
1604,Daniel Defoe
1605,Daniel Duane
1606,Daniel Feldman
1607,Daniel Goleman
1608,Daniel Halpern
1609,Daniel Horowitz
1610,Daniel J. Boorstin
1611,Daniel Jonah Goldhagen
1612,Daniel Keyes
1613,Daniel Leighton
1614,Daniel Mortier
1615,Daniel Mróz
1616,Daniel Pinchbeck
1617,Daniel Pool
1618,Daniel Quinn
1619,Daniel R. Headrick
1620,Daniel Roche
1621,Daniel Simon
1622,Daniel Singer
1623,Daniel Stashower
1624,Daniel Topolski
1625,Daniel Tse
1626,Daniel Vozzo
1627,Daniel Waterman
1628,Daniela Gamba
1629,Danielle Steel
1630,Danny Glover
1631,Danny McBride
1632,Danny Palmerlee
1633,Dante Alighieri
1634,Danuta Borchardt
1635,Danzy Senna
1636,Daphne Beal
1637,Daphne Hardy
1638,Daphne Merkin
1639,Daphne du Maurier
1640,Darcey Bussell
1641,Darcy Frey
1642,Daria Snadowsky
1643,Darick Robertson
1644,Darina Allen
1645,Darko Macan
1646,Daron Acemoğlu
1647,Darren Aronofsky
1648,Darren James
1649,Darren R. Weissman
1650,Darren Shan
1651,Darwin Porter
1652,Daryl Hine
1653,Dashiell Hammett
1654,Dashka Slater
1655,Dava Sobel
1656,Dave Aikins
1657,Dave Barry
1658,Dave Cooper
1659,Dave Crane
1660,Dave Eggers
1661,Dave Freer
1662,Dave Frishberg
1663,Dave Gibbons
1664,Dave Lakhani
1665,Dave Land
1666,Dave Luckett
1667,Dave McCaig
1668,Dave McKean
1669,Dave Page
1670,Dave Pelzer
1671,Dave R. Palmer
1672,Dave Robinson
1673,Dave Rohr
1674,Dave Shea
1675,Dave Thomas
1676,David        James
1677,David        Young
1678,David      West
1679,David     Payne
1680,David    Allen
1681,David    Elliott
1682,David    Schneider
1683,David   Lloyd
1684,David   Robbins
1685,David   Ward
1686,David   West
1687,David  Allen
1688,David  Lindsay
1689,David  Luke
1690,David  Michaels
1691,David  Reese
1692,David  Roberts
1693,David  Wright
1694,David A. Adler
1695,David A. Black
1696,David A. Nadler
1697,David A. Powlison
1698,David A. Stewart
1699,David A. Ufer
1700,David Aers
1701,David Alabort
1702,David Allen Sibley
1703,David Allen White
1704,David Almond
1705,David Andrews
1706,David Attwell
1707,David Axton
1708,David B.
1709,David B. Barrett
1710,David B. Ellis
1711,David Baggett
1712,David Baker
1713,David Baldacci
1714,David Baratier
1715,David Barsamian
1716,David Bellos
1717,David Bevington
1718,David Birney
1719,David Bjerklie
1720,David Bodanis
1721,David Bordwell
1722,David Bowie
1723,David Breashears
1724,David Brett
1725,David Brin
1726,David Bromberg
1727,David Bromwich
1728,David Brown
1729,David Burg
1730,David Burnie
1731,David Bushnell
1732,David Byrne
1733,David C. Cassidy
1734,David Cairns
1735,David Carroll
1736,David Case
1737,David Colbert
1738,David Copeland
1739,David Cote
1740,David Coward
1741,David D. Burns
1742,David Dalton
1743,David Day
1744,David Deida
1745,David Donovan
1746,David Dukes
1747,David Dun
1748,David E. Kaiser
1749,David E. Smith
1750,David Eddings
1751,David Edgerley Gates
1752,David Edmonds
1753,David Elliot
1754,David Ellis
1755,David Ferring
1756,David Ferry
1757,David Filkin
1758,David Fishman
1759,David Foster Wallace
1760,David Friedman
1761,David G. Hartwell
1762,David Gallop
1763,David Gates
1764,David Gemmell
1765,David Gerrold
1766,David Gilbert
1767,David Giordano
1768,David Goodis
1769,David Grene
1770,David Guterson
1771,David H. Chilton
1772,David H. Goldsmith
1773,David H. Higgins
1774,David Hackett Fischer
1775,David Hahn
1776,David Harewood
1777,David Harriman
1778,David Hatcher Childress
1779,David Haynes
1780,David Heatley
1781,David Heinemeier Hansson
1782,David Hewson
1783,David Horowitz
1784,David Hume
1785,David Ignatow
1786,David J. Chalmers
1787,David J. Danelo
1788,David J. Hassel
1789,David J. Skal
1790,David James Duncan
1791,David Jou i Mirabent
1792,David K. Shipler
1793,David Kopp
1794,David Kovacs
1795,David Kudler
1796,David L. Holmes
1797,David L. Hull
1798,David L. Robbins
1799,David L. Stevenson
1800,David Langford
1801,David Lasky
1802,David Lazar
1803,David LeBlanc
1804,David Leffman
1805,David Levithan
1806,David Lewis
1807,David Lindsay-Abaire
1808,David Lionel Smith
1809,David Liparulo
1810,David Liss
1811,David Lodge
1812,David Loftus
1813,David Lubar
1814,David M. Buss
1815,David Magarshack
1816,David Malouf
1817,David Mamet
1818,David Mathew
1819,David Mazzucchelli
1820,David McCallum
1821,David McCasland
1822,David McClung
1823,David McCullough
1824,David McDuff
1825,David Means
1826,David Minter
1827,David Mitchell
1828,David Mitsuo Nixon
1829,David Morrell
1830,David Nasaw
1831,David Neiwert
1832,David Newhardt
1833,David Noonan
1834,David Northrup
1835,David Nussbaum
1836,David Ogilvy
1837,David P. DeWitt
1838,David Palladini
1839,David Pears
1840,David Petersen
1841,David Plante
1842,David Pogue
1843,David Poyer
1844,David Purdham
1845,David R. George III
1846,David R. Hawkins
1847,David R. Slavitt
1848,David Raeburn
1849,David Rakoff
1850,David S. Garnett
1851,David S. Reynolds
1852,David Salo
1853,David Schickler
1854,David Scott Kastan
1855,David Sedaris
1856,David Shannon
1857,David Simon
1858,David Skilton
1859,David Sklansky
1860,David Stanley
1861,David Strathairn
1862,David Suchet
1863,David Sylvester
1864,David Tennant
1865,David Thomas Lord
1866,David Thompson
1867,David Thomson
1868,David Threlfall
1869,David Timson
1870,David Tischman
1871,David Trotter
1872,David W. Blight
1873,David W. Lightfoot
1874,David W. Macdonald
1875,David W. Mount
1876,David W. Phillips
1877,David Watson
1878,David Weber
1879,David Weisman
1880,David Wellington
1881,David West Reynolds
1882,David Wiesner
1883,David Wojnarowicz
1884,David Wood
1885,David Wootton
1886,David Wray
1887,David Young
1888,David Zane Mairowitz
1889,Davide Fabbri
1890,Davina Porter
1891,Davina Thomas
1892,Dawn B. Sova
1893,Dawn Sirett
1894,Dawson William Turner
1895,Dean Haspiel
1896,Dean Koontz
1897,Dean R. Koontz
1898,Dean Wesley Smith
1899,Deane B. Judd
1900,Deann Allen
1901,Deanne Stillman
1902,Deb Stover
1903,Debbie Dadey
1904,Debbie Raleigh
1905,Deborah  Gordon
1906,Deborah Allwright
1907,Deborah Blum
1908,Deborah Bray Haddock
1909,Deborah Eisenberg
1910,Deborah Esch
1911,Deborah Garrison
1912,Deborah Gregory
1913,Deborah Hopkinson
1914,Deborah Jones
1915,Deborah Spungen
1916,Deborah T. Curren-Aquino
1917,Deborah Woodworth
1918,Debra Cowan
1919,Debra Doyle
1920,Debra Garrison
1921,Debra Hess
1922,Debra Marquart
1923,Declan Kiberd
1924,Deena Warner
1925,Deepak Chopra
1926,Deidre S. Laiken
1927,Deidre Shauna Lynch
1928,Deirdre Bair
1929,Deirdre English
1930,Deirdre Le Faye
1931,Deirdre Purcell
1932,Delba Winthrop
1933,Delia Mateovich
1934,Delia Sherman
1935,Deloris Jordan
1936,Deni Brown
1937,Denis Diderot
1938,Denis Donoghue
1939,Denis Feeney
1940,Denis Johnson
1941,Denis Kelly
1942,Denis O'Hare
1943,Denis Waitley
1944,Denise A. Agnew
1945,Denise Brunkus
1946,Denise Dersin
1947,Denise Grollmus
1948,Denise Hamilton
1949,Denise J. Wedel
1950,Denise Levertov
1951,Denise Little
1952,Denise Mina
1953,Denise Riley
1954,Dennis Adler
1955,Dennis Brindell Fradin
1956,Dennis Cramer
1957,Dennis Etchison
1958,Dennis Holland
1959,Dennis Janke
1960,Dennis Kunkel
1961,Dennis L. Kasper
1962,Dennis Lehane
1963,Dennis Locorriere
1964,Dennis Lynds
1965,Dennis Nolan
1966,Dennis Slifer
1967,Denny Caringer
1968,Denys L. Page
1969,Derek J. Balling
1970,Derek Jacobi
1971,Derek Kirk Kim
1972,Derek Waring
1973,Dermot Moran
1974,Dero A. Saunders
1975,Derrick A. Bell
1976,Deryck Guyler
1977,Desmond Lee
1978,Desmond Morris
1979,Detlev J.K. Peukert
1980,Devin McKinney
1981,Devon Monk
1982,Devon W. Carbado
1983,Devra Davis
1984,Diablo Cody
1985,Dian Hanson
1986,Diana Bryan
1987,Diana Butler Bass
1988,Diana Castellanos
1989,Diana Cooper
1990,Diana Gabaldon
1991,Diana Kendall
1992,Diana L. Paxson
1993,Diana M. Lewis
1994,Diana Magnuson
1995,Diana Palmer
1996,Diana Pavlac Glyer
1997,Diana Peterfreund
1998,Diana Schutz
1999,Diana Vreeland
2000,Diana Wynne Jones
2001,Diane  Kennedy
2002,Diane Dawson Hearn
2003,Diane Dillon
2004,Diane Dorrans Saeks
2005,Diane Duane
2006,Diane Goode
2007,Diane Haeger
2008,Diane Johnson
2009,Diane M. Hanson
2010,Diane Mott Davidson
2011,Diane Setterfield
2012,Diane Waldman
2013,Diane Whiteside
2014,Diane deGroat
2015,Dick Davis
2016,Dick Francis
2017,Dick Giordano
2018,Dick Hill
2019,Dick Perry
2020,Dick Schaap
2021,Dick Stivers
2022,Diego Rivera
2023,Diethard Herles
2024,Dinah L. Moché
2025,Dinesh D'Souza
2026,Dirk Cussler
2027,Dirk Maggs
2028,Dirk Zimmer
2029,Dirk van Gunsteren
2030,Diskin Clay
2031,Dixie Cash
2032,Dmitri Nabokov
2033,Dobrica Erić
2034,Dodie Smith
2035,Dolores M. Koch
2036,Domingo Santos
2037,Don    Wood
2038,Don  Lee
2039,Don  Watson
2040,Don Colbert
2041,Don DeBrandt
2042,Don DeLillo
2043,Don E. Fehrenbacher
2044,Don E. Wilson
2045,Don Freeman
2046,Don Ihde
2047,Don Leslie
2048,Don Macmillan
2049,Don Pendleton
2050,Don Perrin
2051,Don Richard Cox
2052,Don Roberts
2053,Don Rosa
2054,Don Shula
2055,Don Snowden
2056,Don Tothe
2057,Don Warrington
2058,Don Webb
2059,Donada  Peters
2060,Donal Donnelly
2061,Donal O'Kelly
2062,Donald   Watson
2063,Donald  Lloyd
2064,Donald A. Cress
2065,Donald A. Mackenzie
2066,Donald A. Norman
2067,Donald A. Yates
2068,Donald Adamson
2069,Donald Barthelme
2070,Donald D. Stull
2071,Donald Devenish Walsh
2072,Donald F. Glut
2073,Donald Goines
2074,Donald H. Wolfe
2075,Donald Hall
2076,Donald J. Bingle
2077,Donald J. Crump
2078,Donald J. Gray
2079,Donald J. Mastronarde
2080,Donald J. Sobol
2081,Donald J. Trump
2082,Donald J. Zeyl
2083,Donald Kagan
2084,Donald Keene
2085,Donald L. Lawler
2086,Donald M. Allen
2087,Donald M. Frame
2088,Donald Miller
2089,Donald R. Burleson
2090,Donald R. Gallo
2091,Donald Spoto
2092,Donald Sutherland
2093,Donald T. Phillips
2094,Donald Tyson
2095,Donald Weise
2096,Donald Zochert
2097,Donaldo Macedo
2098,Donna Dale Carnegie
2099,Donna Diamond
2100,Donna Freed
2101,Donna Freitas
2102,Donna Goldberg
2103,Donna Hill
2104,Donna Ickes
2105,Donna Leon
2106,Donna M. Jackson
2107,Donna Tartt
2108,Donna VanLiere
2109,Donna Woolfolk Cross
2110,Doranna Durgin
2111,Doreen Cronin
2112,Doreen Roberts
2113,Doris Ettlinger
2114,Doris Kearns Goodwin
2115,Doris Kloster
2116,Doris Lessing
2117,Dorothea Frede
2118,Dorothea Shefer-Vanson
2119,Dorothy Carnegie
2120,Dorothy Corkille Briggs
2121,Dorothy Dunnett
2122,Dorothy L. Sayers
2123,Dorothy Leidner
2124,Dorothy Lobrano Guth
2125,Dorothy P. Lathrop
2126,Dorothy Parker
2127,Dorothy Roberts
2128,Doug Braithwaite
2129,Doug Cushman
2130,Doug Dorst
2131,Doug Lansky
2132,Doug Mahnke
2133,Doug McClelland
2134,Doug Moench
2135,Doug Stanton
2136,Doug Walsh
2137,Doug Wheatley
2138,Douglas A. Anderson
2139,Douglas Adams
2140,Douglas Brinkley
2141,Douglas Brooks-Davies
2142,Douglas C. Giancoli
2143,Douglas C. Kenney
2144,Douglas Carrel
2145,Douglas Clegg
2146,Douglas Coupland
2147,Douglas Downing
2148,Douglas E. Winter
2149,Douglas Gresham
2150,Douglas Hansen
2151,Douglas Hyde
2152,Douglas M. MacDowell
2153,Douglas Moffat
2154,Douglas Niles
2155,Douglas Parmée
2156,Douglas Preston
2157,Douglas R. Hofstadter
2158,Douglas R. Nickel
2159,Douglas Smith
2160,Douglas Stone
2161,Douglas W. Carnine
2162,Douglas W. Dlin
2163,Douglass Parker
2164,Dow Mossman
2165,Doyle Brunson
2166,Doyle Partners
2167,Dr. Seuss
2168,Drea Zigarmi
2169,Drew Bishop
2170,Drew Carey
2171,Drew Hires
2172,Du Fu
2173,Duck Baker
2174,Dudley Fitts
2175,Dugald A. Steer
2176,Duncan Eagleson
2177,Duncan Fegredo
2178,Duncan Wu
2179,Dustin Shramek
2180,Dustin Thomason
2181,Dwight A. McBride
2182,Dwight D. Eisenhower
2183,Dyan Sheldon
2184,Dylan Baker
2185,Dōgen
2186,E. Billeter
2187,E. Dale Saunders
